Protein ID,Protein_ID,Entry Name,Description,Description1,AIFM1_1,AIFM1_2,AIFM1_3,AIFM1_4,AKIP_1,AKIP_2,AKIP_3,AKIP_4,ARP2_1,ARP2_2,ARP2_3,ARP2_4,ARP3B_1,ARP3B_2,ARP3B_3,ARP3B_4,ARPC1B_1,ARPC1B_2,ARPC1B_3,ARPC1B_4,BET1_1,BET1_2,BET1_3,BET1_4
P11717,P11717,MPRI_HUMAN,Cation-independent mannose-6-phosphate receptor,Cation-independent mannose-6-phosphate receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,42,41
P11940,P11940,PABP1_HUMAN,Polyadenylate-binding protein 1,Polyadenylate-binding protein 1,37,40,33,38,19,15,18,18,5,7,7,4,5,7,4,4,10,13,14,9,14,13,12,11
P12004,P12004,PCNA_HUMAN,Proliferating cell nuclear antigen,Proliferating cell nuclear antigen,2,2,4,5,2,3,1,1,0,1,0,1,1,1,1,1,1,1,0,2,3,4,4,3
P12074,P12074,CX6A1_HUMAN,"Cytochrome c oxidase subunit 6A1, mitochondrial","Cytochrome c oxidase subunit 6A1, mitochondrial",3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12081,P12081,HARS1_HUMAN,"Histidine--tRNA ligase, cytoplasmic","Histidine--tRNA ligase, cytoplasmic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12235,P12235,ADT1_HUMAN,ADP/ATP translocase 1,ADP/ATP translocase 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2
P12236,P12236,ADT3_HUMAN,ADP/ATP translocase 3,ADP/ATP translocase 3,4,5,3,5,4,3,3,3,2,3,3,2,5,4,5,4,1,1,1,1,3,6,5,3
P12268,P12268,IMDH2_HUMAN,Inosine-5'-monophosphate dehydrogenase 2,Inosine-5'-monophosphate dehydrogenase 2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
P12270,P12270,TPR_HUMAN,Nucleoprotein TPR,Nucleoprotein TPR,60,56,57,58,111,115,111,112,54,45,50,48,15,13,16,16,16,20,15,10,13,12,6,9
P12273,P12273,PIP_HUMAN,Prolactin-inducible protein,Prolactin-inducible protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12277,P12277,KCRB_HUMAN,Creatine kinase B-type,Creatine kinase B-type,2,0,1,2,4,4,3,3,0,0,1,3,2,1,1,1,2,4,4,3,5,4,1,2
P12532,P12532,KCRU_HUMAN,"Creatine kinase U-type, mitochondrial","Creatine kinase U-type, mitochondrial",64,61,65,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12694,P12694,ODBA_HUMAN,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12755,P12755,SKI_HUMAN,Ski oncogene,Ski oncogene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12814,P12814,ACTN1_HUMAN,Alpha-actinin-1,Alpha-actinin-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12955,P12955,PEPD_HUMAN,Xaa-Pro dipeptidase,Xaa-Pro dipeptidase,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P12956,P12956,XRCC6_HUMAN,X-ray repair cross-complementing protein 6,X-ray repair cross-complementing protein 6,20,22,20,22,12,13,14,14,5,2,2,3,3,5,1,3,3,2,2,1,24,22,20,21
P13010,P13010,XRCC5_HUMAN,X-ray repair cross-complementing protein 5,X-ray repair cross-complementing protein 5,22,23,29,26,12,13,9,12,7,7,7,6,5,5,4,3,3,5,2,8,18,20,19,18
P13051,P13051,UNG_HUMAN,Uracil-DNA glycosylase,Uracil-DNA glycosylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13056,P13056,NR2C1_HUMAN,Nuclear receptor subfamily 2 group C member 1,Nuclear receptor subfamily 2 group C member 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13073,P13073,COX41_HUMAN,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",25,25,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
P13196,P13196,HEM1_HUMAN,"5-aminolevulinate synthase, non-specific, mitochondrial","5-aminolevulinate synthase, non-specific, mitochondrial",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13498,P13498,CY24A_HUMAN,Cytochrome b-245 light chain,Cytochrome b-245 light chain,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13639,P13639,EF2_HUMAN,Elongation factor 2,Elongation factor 2,12,10,14,12,22,19,18,19,15,14,18,16,12,11,9,10,17,14,17,10,7,11,9,9
P13645,P13645,K1C10_HUMAN,"Keratin, type I cytoskeletal 10","Keratin, type I cytoskeletal 10",59,58,69,64,2,2,3,3,2,0,4,2,9,6,7,7,6,6,5,6,18,15,27,30
P13647,P13647,K2C5_HUMAN,"Keratin, type II cytoskeletal 5","Keratin, type II cytoskeletal 5",5,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4
P13667,P13667,PDIA4_HUMAN,Protein disulfide-isomerase A4,Protein disulfide-isomerase A4,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,0,2
P13674,P13674,P4HA1_HUMAN,Prolyl 4-hydroxylase subunit alpha-1,Prolyl 4-hydroxylase subunit alpha-1,0,0,0,1,2,3,3,2,1,0,2,1,0,3,1,1,2,1,1,0,4,2,0,0
P13796,P13796,PLSL_HUMAN,Plastin-2,Plastin-2,0,0,0,0,4,3,2,3,0,1,3,2,0,0,1,0,1,1,2,1,1,0,0,0
P13797,P13797,PLST_HUMAN,Plastin-3,Plastin-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
P13798,P13798,ACPH_HUMAN,Acylamino-acid-releasing enzyme,Acylamino-acid-releasing enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13804,P13804,ETFA_HUMAN,"Electron transfer flavoprotein subunit alpha, mitochondrial","Electron transfer flavoprotein subunit alpha, mitochondrial",26,26,29,26,7,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P13861,P13861,KAP2_HUMAN,cAMP-dependent protein kinase type II-alpha regulatory subunit,cAMP-dependent protein kinase type II-alpha regulatory subunit,7,6,8,5,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
P13984,P13984,T2FB_HUMAN,General transcription factor IIF subunit 2,General transcription factor IIF subunit 2,0,0,0,0,6,10,8,13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
P13987,P13987,CD59_HUMAN,CD59 glycoprotein,CD59 glycoprotein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13995,P13995,MTDC_HUMAN,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14209,P14209,CD99_HUMAN,CD99 antigen,CD99 antigen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14314,P14314,GLU2B_HUMAN,Glucosidase 2 subunit beta,Glucosidase 2 subunit beta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
P14384,P14384,CBPM_HUMAN,Carboxypeptidase M,Carboxypeptidase M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14406,P14406,CX7A2_HUMAN,"Cytochrome c oxidase subunit 7A2, mitochondrial","Cytochrome c oxidase subunit 7A2, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14550,P14550,AK1A1_HUMAN,Aldo-keto reductase family 1 member A1,Aldo-keto reductase family 1 member A1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14618,P14618,KPYM_HUMAN,Pyruvate kinase PKM,Pyruvate kinase PKM,20,16,25,21,5,4,4,6,4,4,5,4,5,3,2,2,12,8,9,5,9,7,5,7
P14625,P14625,ENPL_HUMAN,Endoplasmin,Endoplasmin,25,24,28,23,10,11,11,8,7,10,8,8,7,10,6,7,10,9,6,6,25,25,22,20
P14635,P14635,CCNB1_HUMAN,G2/mitotic-specific cyclin-B1,G2/mitotic-specific cyclin-B1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14649,P14649,MYL6B_HUMAN,Myosin light chain 6B,Myosin light chain 6B,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14678,P14678,RSMB_HUMAN,Small nuclear ribonucleoprotein-associated proteins B and B',Small nuclear ribonucleoprotein-associated proteins B and B',1,1,1,2,3,3,2,2,2,1,1,0,0,1,0,1,0,0,0,0,2,3,1,2
P14735,P14735,IDE_HUMAN,Insulin-degrading enzyme,Insulin-degrading enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P14854,P14854,CX6B1_HUMAN,Cytochrome c oxidase subunit 6B1,Cytochrome c oxidase subunit 6B1,55,58,43,48,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P14866,P14866,HNRPL_HUMAN,Heterogeneous nuclear ribonucleoprotein L,Heterogeneous nuclear ribonucleoprotein L,26,27,34,25,2,4,1,5,0,0,0,0,0,0,0,0,3,1,3,2,7,5,4,5
P14868,P14868,SYDC_HUMAN,"Aspartate--tRNA ligase, cytoplasmic","Aspartate--tRNA ligase, cytoplasmic",12,10,11,11,20,17,18,16,8,8,8,12,7,6,9,6,8,6,7,7,19,19,20,21
P14923,P14923,PLAK_HUMAN,Junction plakoglobin,Junction plakoglobin,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,17,18,14,19
P14927,P14927,QCR7_HUMAN,Cytochrome b-c1 complex subunit 7,Cytochrome b-c1 complex subunit 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15056,P15056,BRAF_HUMAN,Serine/threonine-protein kinase B-raf,Serine/threonine-protein kinase B-raf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15153,P15153,RAC2_HUMAN,Ras-related C3 botulinum toxin substrate 2,Ras-related C3 botulinum toxin substrate 2,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
P15170,P15170,ERF3A_HUMAN,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,1,0,0,0,0
P15260,P15260,INGR1_HUMAN,Interferon gamma receptor 1,Interferon gamma receptor 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1
P15311,P15311,EZRI_HUMAN,Ezrin,Ezrin,7,5,6,7,6,7,4,4,8,8,15,5,3,4,2,3,3,2,2,0,3,2,2,3
P15336,P15336,ATF2_HUMAN,Cyclic AMP-dependent transcription factor ATF-2,Cyclic AMP-dependent transcription factor ATF-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15407,P15407,FOSL1_HUMAN,Fos-related antigen 1,Fos-related antigen 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15408,P15408,FOSL2_HUMAN,Fos-related antigen 2,Fos-related antigen 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15531,P15531,NDKA_HUMAN,Nucleoside diphosphate kinase A,Nucleoside diphosphate kinase A,13,14,11,12,2,4,3,2,6,4,5,5,4,5,2,2,5,4,5,4,8,8,9,9
P15559,P15559,NQO1_HUMAN,NAD(P)H dehydrogenase [quinone] 1,NAD(P)H dehydrogenase [quinone] 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15586,P15586,GNS_HUMAN,N-acetylglucosamine-6-sulfatase,N-acetylglucosamine-6-sulfatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
P15822,P15822,ZEP1_HUMAN,Zinc finger protein 40,Zinc finger protein 40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15880,P15880,RS2_HUMAN,Small ribosomal subunit protein uS5,Small ribosomal subunit protein uS5,41,34,34,31,17,25,21,20,5,5,7,6,11,11,11,8,7,8,11,10,13,14,14,13
P15924,P15924,DESP_HUMAN,Desmoplakin,Desmoplakin,0,0,2,1,4,4,1,4,3,1,0,2,1,1,1,0,1,1,0,1,1,0,0,0
P15927,P15927,RFA2_HUMAN,Replication protein A 32 kDa subunit,Replication protein A 32 kDa subunit,6,5,9,8,5,5,4,4,0,0,0,0,0,0,0,0,4,2,4,4,5,2,4,5
P15954,P15954,COX7C_HUMAN,"Cytochrome c oxidase subunit 7C, mitochondrial","Cytochrome c oxidase subunit 7C, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16070,P16070,CD44_HUMAN,CD44 antigen,CD44 antigen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16152,P16152,CBR1_HUMAN,Carbonyl reductase [NADPH] 1,Carbonyl reductase [NADPH] 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16260,P16260,GDC_HUMAN,Solute carrier family 25 member 16,Solute carrier family 25 member 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16278,P16278,BGAL_HUMAN,Beta-galactosidase,Beta-galactosidase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
P16333,P16333,NCK1_HUMAN,Cytoplasmic protein NCK1,Cytoplasmic protein NCK1,2,3,3,2,1,0,1,0,1,1,3,1,0,0,0,0,2,1,1,1,0,0,0,0
P16383,P16383,GCFC2_HUMAN,Intron Large complex component GCFC2,Intron Large complex component GCFC2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16401,P16401,H15_HUMAN,Histone H1.5,Histone H1.5,5,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16402,P16402,H13_HUMAN,Histone H1.3,Histone H1.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
P16403,P16403,H12_HUMAN,Histone H1.2,Histone H1.2,39,41,56,37,14,15,15,17,10,8,11,9,13,15,11,11,12,14,13,13,15,17,15,15
P16422,P16422,EPCAM_HUMAN,Epithelial cell adhesion molecule,Epithelial cell adhesion molecule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P16435,P16435,NCPR_HUMAN,NADPH--cytochrome P450 reductase,NADPH--cytochrome P450 reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P16520,P16520,GBB3_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16615,P16615,AT2A2_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,43,34,36,41,24,25,25,26,8,10,7,6,11,12,11,9,17,19,17,13,31,29,30,30
P16949,P16949,STMN1_HUMAN,Stathmin,Stathmin,14,18,15,14,6,5,6,7,2,4,3,4,3,3,1,2,3,2,2,2,1,2,4,2
P16989,P16989,YBOX3_HUMAN,Y-box-binding protein 3,Y-box-binding protein 3,10,10,11,13,13,10,11,10,4,3,5,4,3,5,6,4,5,6,7,4,4,5,7,7
P17014,P17014,ZNF12_HUMAN,Zinc finger protein 12,Zinc finger protein 12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17026,P17026,ZNF22_HUMAN,Zinc finger protein 22,Zinc finger protein 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17029,P17029,ZKSC1_HUMAN,Zinc finger protein with KRAB and SCAN domains 1,Zinc finger protein with KRAB and SCAN domains 1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17066,P17066,HSP76_HUMAN,Heat shock 70 kDa protein 6,Heat shock 70 kDa protein 6,4,0,2,1,1,0,0,1,0,0,2,0,3,3,3,3,1,0,1,0,0,0,0,0
P17096,P17096,HMGA1_HUMAN,High mobility group protein HMG-I/HMG-Y,High mobility group protein HMG-I/HMG-Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17098,P17098,ZNF8_HUMAN,Zinc finger protein 8,Zinc finger protein 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17301,P17301,ITA2_HUMAN,Integrin alpha-2,Integrin alpha-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17302,P17302,CXA1_HUMAN,Gap junction alpha-1 protein,Gap junction alpha-1 protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2
P17480,P17480,UBF1_HUMAN,Nucleolar transcription factor 1,Nucleolar transcription factor 1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17612,P17612,KAPCA_HUMAN,cAMP-dependent protein kinase catalytic subunit alpha,cAMP-dependent protein kinase catalytic subunit alpha,0,0,0,0,2,1,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
P17655,P17655,CAN2_HUMAN,Calpain-2 catalytic subunit,Calpain-2 catalytic subunit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17693,P17693,HLAG_HUMAN,"HLA class I histocompatibility antigen, alpha chain G","HLA class I histocompatibility antigen, alpha chain G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17706,P17706,PTN2_HUMAN,Tyrosine-protein phosphatase non-receptor type 2,Tyrosine-protein phosphatase non-receptor type 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17812,P17812,PYRG1_HUMAN,CTP synthase 1,CTP synthase 1,17,21,17,18,12,15,13,12,9,11,13,8,5,5,3,6,7,10,6,8,12,13,14,17
P17844,P17844,DDX5_HUMAN,Probable ATP-dependent RNA helicase DDX5,Probable ATP-dependent RNA helicase DDX5,10,8,13,16,4,6,9,11,1,2,0,1,0,0,0,0,6,4,7,6,16,18,10,11
P17858,P17858,PFKAL_HUMAN,"ATP-dependent 6-phosphofructokinase, liver type","ATP-dependent 6-phosphofructokinase, liver type",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,4,2,2
P17980,P17980,PRS6A_HUMAN,26S proteasome regulatory subunit 6A,26S proteasome regulatory subunit 6A,6,6,4,2,8,6,8,8,6,5,6,4,6,5,7,10,1,5,1,3,4,6,4,3
P17987,P17987,TCPA_HUMAN,T-complex protein 1 subunit alpha,T-complex protein 1 subunit alpha,131,137,151,138,81,83,87,84,805,812,798,815,657,648,633,652,118,100,113,101,30,26,29,29
P18031,P18031,PTN1_HUMAN,Tyrosine-protein phosphatase non-receptor type 1,Tyrosine-protein phosphatase non-receptor type 1,2,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
P18074,P18074,ERCC2_HUMAN,General transcription and DNA repair factor IIH helicase subunit XPD,General transcription and DNA repair factor IIH helicase subunit XPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
P18077,P18077,RL35A_HUMAN,Large ribosomal subunit protein eL33,Large ribosomal subunit protein eL33,9,12,8,9,9,7,8,9,0,1,1,0,1,1,0,1,2,1,2,2,5,6,6,5
P18085,P18085,ARF4_HUMAN,ADP-ribosylation factor 4,ADP-ribosylation factor 4,17,14,15,16,6,3,4,5,0,0,0,1,1,1,2,2,3,3,4,3,6,7,7,7
P18124,P18124,RL7_HUMAN,Large ribosomal subunit protein uL30,Large ribosomal subunit protein uL30,53,53,53,52,37,36,35,34,19,20,22,19,19,19,16,20,16,15,16,16,25,24,24,24
P18206,P18206,VINC_HUMAN,Vinculin,Vinculin,1,0,0,2,1,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0
P18583,P18583,SON_HUMAN,Protein SON,Protein SON,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18615,P18615,NELFE_HUMAN,Negative elongation factor E,Negative elongation factor E,0,0,0,0,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P18621,P18621,RL17_HUMAN,Large ribosomal subunit protein uL22,Large ribosomal subunit protein uL22,27,28,30,29,23,28,24,21,9,8,10,9,13,12,8,11,11,10,11,5,16,14,13,14
P18669,P18669,PGAM1_HUMAN,Phosphoglycerate mutase 1,Phosphoglycerate mutase 1,4,5,3,3,5,3,4,3,3,4,5,4,1,1,0,1,0,0,1,0,1,2,1,2
P18754,P18754,RCC1_HUMAN,Regulator of chromosome condensation,Regulator of chromosome condensation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18846,P18846,ATF1_HUMAN,Cyclic AMP-dependent transcription factor ATF-1,Cyclic AMP-dependent transcription factor ATF-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18850,P18850,ATF6A_HUMAN,Cyclic AMP-dependent transcription factor ATF-6 alpha,Cyclic AMP-dependent transcription factor ATF-6 alpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18858,P18858,DNLI1_HUMAN,DNA ligase 1,DNA ligase 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18859,P18859,ATP5J_HUMAN,"ATP synthase-coupling factor 6, mitochondrial","ATP synthase-coupling factor 6, mitochondrial",7,4,3,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18887,P18887,XRCC1_HUMAN,DNA repair protein XRCC1,DNA repair protein XRCC1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
P19013,P19013,K2C4_HUMAN,"Keratin, type II cytoskeletal 4","Keratin, type II cytoskeletal 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P19022,P19022,CADH2_HUMAN,Cadherin-2,Cadherin-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1
P19105,P19105,ML12A_HUMAN,Myosin regulatory light chain 12A,Myosin regulatory light chain 12A,7,8,7,7,7,7,8,8,8,9,9,9,10,9,10,11,3,2,4,4,5,3,6,6
P19338,P19338,NUCL_HUMAN,Nucleolin,Nucleolin,68,75,71,69,59,56,54,57,16,15,16,19,18,19,14,24,23,27,22,20,32,27,28,28
P19367,P19367,HXK1_HUMAN,Hexokinase-1,Hexokinase-1,5,7,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
P19387,P19387,RPB3_HUMAN,DNA-directed RNA polymerase II subunit RPB3,DNA-directed RNA polymerase II subunit RPB3,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
P19388,P19388,RPAB1_HUMAN,"DNA-directed RNA polymerases I, II, and III subunit RPABC1","DNA-directed RNA polymerases I, II, and III subunit RPABC1",2,3,4,2,1,0,1,2,2,2,3,2,1,1,0,1,1,2,0,3,0,0,0,0
P19404,P19404,NDUV2_HUMAN,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",2,4,2,3,6,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19447,P19447,ERCC3_HUMAN,General transcription and DNA repair factor IIH helicase subunit XPB,General transcription and DNA repair factor IIH helicase subunit XPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19525,P19525,E2AK2_HUMAN,"Interferon-induced, double-stranded RNA-activated protein kinase","Interferon-induced, double-stranded RNA-activated protein kinase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19532,P19532,TFE3_HUMAN,Transcription factor E3,Transcription factor E3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19784,P19784,CSK22_HUMAN,Casein kinase II subunit alpha',Casein kinase II subunit alpha',0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19823,P19823,ITIH2_HUMAN,Inter-alpha-trypsin inhibitor heavy chain H2,Inter-alpha-trypsin inhibitor heavy chain H2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19838,P19838,NFKB1_HUMAN,Nuclear factor NF-kappa-B p105 subunit,Nuclear factor NF-kappa-B p105 subunit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20020,P20020,AT2B1_HUMAN,Plasma membrane calcium-transporting ATPase 1,Plasma membrane calcium-transporting ATPase 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,10,7,3
P20042,P20042,IF2B_HUMAN,Eukaryotic translation initiation factor 2 subunit 2,Eukaryotic translation initiation factor 2 subunit 2,0,0,0,0,4,3,5,4,2,2,2,2,2,1,1,2,4,5,5,4,5,7,5,7
P20248,P20248,CCNA2_HUMAN,Cyclin-A2,Cyclin-A2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20290,P20290,BTF3_HUMAN,Transcription factor BTF3,Transcription factor BTF3,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,2,4,6,0,0,0,0
P20337,P20337,RAB3B_HUMAN,Ras-related protein Rab-3B,Ras-related protein Rab-3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P20339,P20339,RAB5A_HUMAN,Ras-related protein Rab-5A,Ras-related protein Rab-5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1
